image_path,disease,dataset,split
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-101.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-103.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-104.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-106.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-109.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-11.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-110.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-111.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-114.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-115.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-116.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-117.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-120.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-121.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-122.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-123.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-124.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-128.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-13.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-130.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-131.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-132.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-133.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-135.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-136.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-15.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-16.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-17.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-18.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-2.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-20.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-22.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-23.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-24.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-26.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-28.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-29.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-31.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-32.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-33.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-34.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-37.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-39.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-4.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-40.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-41.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-42.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-43.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-44.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-45.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-47.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-48.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-49.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-5.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-50.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-55.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-56.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-57.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-58.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-59.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-6.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-60.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-61.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-62.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-63.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-64.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-65.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-67.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-68.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-69.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-70.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-71.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-74.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-76.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-77.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-78.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-79.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-8.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-81.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-82.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-83.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-85.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-86.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-87.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-88.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-89.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-9.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-91.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-92.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-93.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-94.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-95.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-96.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-97.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-98.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sun-damaged-skin-99.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sunburn-1.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sunburn-2.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sunburn-3.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sunburn-4.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sunburn-5.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sunburn-6.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sunburn-7.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/sunburn-8.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-10.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-12.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-13.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-14.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-16.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-18.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-19.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-2.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-22.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-23.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-24.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-25.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-27.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-28.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-29.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-3.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-30.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-31.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-32.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-33.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-34.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-37.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-38.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-42.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-43.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-45.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-46.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-47.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-48.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-49.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-51.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-52.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-6.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-7.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-8.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/vitiligo-9.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/weathering-nodules-1.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/weathering-nodules-2.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/weathering-nodules-3.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Light Diseases and Disorders of Pigmentation/weathering-nodules-4.jpg,Light Diseases and Disorders of Pigmentation,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Lupus and other Connective Tissue diseases/acrocyanosis-2.jpg,Lupus and other Connective Tissue diseases,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Lupus and other Connective Tissue diseases/acrocyanosis-3.jpg,Lupus and other Connective Tissue diseases,dermnet,train
.cache/kagglehub/datasets/shubhamgoel27/dermnet/versions/1/train/Lupus and other Connective Tissue diseases/atrophoderma-2.jpg,Lupus and other Connective Tissue diseases,dermnet,train
